id,number,title,state,created_at,closed_at,labels
2490850358,3862,[Bug] Encore Wears Off at the End of a Move rather than at the End of the Turn,open,2024-08-28T03:08:14Z,,"['Move', 'P2 Bug']"
2488324454,3844,"[Bug] Helping Hand Does not Display a Fail Message and Can Miss when used in the Semi-invulnerable turn of Fly, Dive, Phantom Force, etc",closed,2024-08-27T05:38:42Z,2024-11-11T20:15:52Z,"['Move', 'P2 Bug']"
2488311342,3843,[Bug] Decorate Does not Bypass Protect,closed,2024-08-27T05:27:46Z,2024-08-27T20:06:53Z,"['(Legacy) Bug', 'Move']"
2488297895,3842,[Bug] Shedinja Doesn't Have Access to Nincada's Egg moves by Memory Mushroom/Relearn.,closed,2024-08-27T05:16:06Z,2024-09-03T14:24:20Z,['(Legacy) Bug']
2487650623,3829,"[Testing] Verify that Achievements still work, and there are acheivements for beating certain ME-specific trainers",open,2024-08-26T19:52:32Z,,['Mystery Encounter']
2487649455,3828,[Feature] Add tutorials for Mystery Encounters,open,2024-08-26T19:51:46Z,,['Mystery Encounter']
2487648338,3827,[Tech Debt] Write unit tests for all encounters that are missing them,open,2024-08-26T19:51:10Z,,['Mystery Encounter']
2487645607,3826,[Bug] Possible crashes when running from Mystery Encounters,closed,2024-08-26T19:49:35Z,2024-08-29T16:58:24Z,"['(Legacy) Bug', 'Mystery Encounter']"
2487644557,3825,[Bug] KOing Pokemon from startOfBattleEffects doesn't immediately prompt a switch,closed,2024-08-26T19:49:02Z,2024-08-29T16:58:07Z,"['(Legacy) Bug', 'Mystery Encounter']"
2487641850,3824,[Bug] Oricorio Dance Visual bug,closed,2024-08-26T19:47:34Z,2024-08-29T16:57:43Z,"['(Legacy) Bug', 'Mystery Encounter']"
2487629933,3823,[Encounter] Dancing Lessons (Great),closed,2024-08-26T19:40:46Z,2024-08-26T19:42:07Z,['Mystery Encounter']
2487621897,3822,[Encounter] A Weird Dream? (Rogue),closed,2024-08-26T19:35:45Z,2024-08-26T19:42:07Z,['Mystery Encounter']
2487621406,3821,[Encounter] The Winstrate Challenge (Rogue),closed,2024-08-26T19:35:28Z,2024-08-26T19:42:04Z,['Mystery Encounter']
2487620984,3820,[Encounter] The Bug-Type Superfan (Great),closed,2024-08-26T19:35:15Z,2024-08-27T16:53:16Z,['Mystery Encounter']
2487620358,3819,[Encounter] Fun and Games! (Great),closed,2024-08-26T19:34:54Z,2024-08-28T01:36:29Z,['Mystery Encounter']
2487620012,3818,[Encounter] The Expert Breeder (Ultra),closed,2024-08-26T19:34:42Z,2024-09-22T18:39:06Z,['Mystery Encounter']
2487619020,3817,[Encounter] Teleporting Hijinks (Common),closed,2024-08-26T19:34:08Z,2024-08-26T19:41:50Z,['Mystery Encounter']
2487618401,3816,[Encounter] A Trainer’s Test (Rogue),closed,2024-08-26T19:33:50Z,2024-08-26T19:41:47Z,['Mystery Encounter']
2487618007,3815,[Encounter] Slumbering Snorlax (Great),closed,2024-08-26T19:33:39Z,2024-08-26T19:41:45Z,['Mystery Encounter']
2487617431,3814,[Encounter] Fiery Fallout (Common),closed,2024-08-26T19:33:24Z,2024-08-26T19:41:43Z,['Mystery Encounter']
2487616660,3813,[Encounter] Part-Timer (Common),closed,2024-08-26T19:33:03Z,2024-08-26T19:41:39Z,['Mystery Encounter']
2487616173,3812,[Encounter] Global Trade System (Common),closed,2024-08-26T19:32:48Z,2024-09-07T14:55:29Z,['Mystery Encounter']
2487615772,3811,[Encounter] (Un)Common Breed (Common),closed,2024-08-26T19:32:35Z,2024-08-29T16:57:17Z,['Mystery Encounter']
2487615422,3810,[Encounter] Berries Abound (Common),closed,2024-08-26T19:32:23Z,2024-08-26T19:41:31Z,['Mystery Encounter']
2487615019,3809,[Encounter] Trash to Treasure (Ultra),closed,2024-08-26T19:32:10Z,2024-08-26T19:41:29Z,['Mystery Encounter']
2487614668,3808,[Encounter] An Offer You Can’t Refuse (Great),closed,2024-08-26T19:31:58Z,2024-08-26T19:41:29Z,['Mystery Encounter']
2487614060,3807,[Encounter] Clowning Around (Ultra),closed,2024-08-26T19:31:40Z,2024-08-27T03:06:33Z,['Mystery Encounter']
2487613784,3806,[Encounter] Dark Deal (Rogue),closed,2024-08-26T19:31:29Z,2024-08-26T19:41:27Z,['Mystery Encounter']
2487613478,3805,[Encounter] Absolute Avarice (Great),closed,2024-08-26T19:31:19Z,2024-08-26T19:41:25Z,['Mystery Encounter']
2487612990,3804,[Encounter] Delibir-dy (Great),closed,2024-08-26T19:31:01Z,2024-08-26T19:41:21Z,['Mystery Encounter']
2487611600,3803,[Encounter] The Strong Stuff (Great),closed,2024-08-26T19:30:17Z,2024-08-26T19:30:19Z,['Mystery Encounter']
2487604610,3802,[Encounter] Training Session (Ultra),closed,2024-08-26T19:26:13Z,2024-08-26T19:26:49Z,['Mystery Encounter']
2487604200,3801,[Encounter] Mysterious Challengers (Great),closed,2024-08-26T19:25:59Z,2024-08-26T19:26:47Z,['Mystery Encounter']
2487603516,3800,[Encounter] Safari Zone (Great),closed,2024-08-26T19:25:34Z,2024-08-26T19:26:46Z,['Mystery Encounter']
2487603003,3799,[Encounter] Pokemon Salesman (Ultra),closed,2024-08-26T19:25:17Z,2024-08-26T19:26:44Z,['Mystery Encounter']
2487602385,3798,[Encounter] Shady 'Vitamins' Dealer (Common),closed,2024-08-26T19:24:56Z,2024-08-26T19:26:42Z,['Mystery Encounter']
2487602006,3797,[Encounter] Department Store Sale (Common),closed,2024-08-26T19:24:44Z,2024-08-26T19:26:42Z,['Mystery Encounter']
2487601571,3796,[Encounter] Mysterious Chest (Common),closed,2024-08-26T19:24:30Z,2024-08-26T19:26:41Z,['Mystery Encounter']
2487588570,3795,[Encounter] Fight or Flight (Common),closed,2024-08-26T19:17:29Z,2024-08-26T19:26:39Z,['Mystery Encounter']
2487587788,3794,[Encounter] Field Trip (Common),closed,2024-08-26T19:17:08Z,2024-08-26T19:26:37Z,['Mystery Encounter']
2487581133,3793,[Encounter] Lost At Sea (Common),closed,2024-08-26T19:14:40Z,2024-08-26T19:14:59Z,['Mystery Encounter']
2486984812,3780,[Bug]Self-Targeting and Opposing Pokemon's Moves Miss when their Target Shifts Slots Mid-battle in a live stream. (Double Battle bug),open,2024-08-26T14:13:55Z,,['P2 Bug']
2486639430,3778,"[Bug] ""Protect"" freezes/crashes the game (on Firefox Android)",closed,2024-08-26T11:33:38Z,2024-08-27T07:45:23Z,['(Legacy) Bug']
2486561558,3777,(Qol) To see move descriptions while battle in the fight tab,closed,2024-08-26T10:49:54Z,2024-09-29T16:02:18Z,['Enhancement']
2485097984,3750,[Bug]  Two-turn moves do not advance in Double Battles when Pokeballs are Used,open,2024-08-25T07:12:29Z,,"['Move', 'P2 Bug']"
2485088563,3749,[Bug] Dive Strands the User if Desolate Land becomes active during the execution turn,closed,2024-08-25T06:40:09Z,2024-10-23T15:08:42Z,"['Move', 'P2 Bug']"
2484182955,3722,[Bug] No Indication for Sleep Move Failure on Electric Terrain,open,2024-08-24T04:13:08Z,,"['Move', 'P2 Bug']"
2484162769,3721,Oricorio Forms,closed,2024-08-24T03:42:19Z,2024-08-28T20:24:11Z,['(Legacy) Bug']
2483926726,3718,[Bug] Frenzy moves wont stop by paralyze,closed,2024-08-23T21:30:23Z,2024-11-17T03:13:28Z,['Duplicate']
2483800532,3713,"[Bug] Arena Trap, Shadow Tag and Magnet Pull Lingers After a Pokemon has been Forced Out",closed,2024-08-23T19:56:33Z,2024-11-30T21:08:33Z,"['Move', 'Ability', 'P2 Bug']"
2483713504,3711,[Bug] Test,closed,2024-08-23T19:03:01Z,2024-08-23T19:05:55Z,['(Legacy) Bug']
2483708461,3710,Test,closed,2024-08-23T19:00:01Z,2024-08-23T19:03:19Z,['Ability']
2483615097,3707,[Bug] Gulp Missile does not Activate (Launch payload) when Cramorant Faints,closed,2024-08-23T17:56:51Z,2024-10-24T00:36:02Z,"['Ability', 'P2 Bug']"
2479453378,3682,[Bug] Freeze in classic after round ends before trainer battle,open,2024-08-22T00:11:10Z,,['(Legacy) Bug']
2476830576,3676,"[Bug] Disguise Opens Up a Parallel Universe when Mimikyu faints from the 1/8th Damage on Transformation to Busted Form (Doubled Shop, Consecutive Switch Offers, Sprites Stay on Screen)",closed,2024-08-21T01:57:58Z,2024-08-24T21:06:12Z,['(Legacy) Bug']
2476691031,3673,[Bug] Moves That would be nullified by Move/type Absorbing Abilities Can Miss Incorrectly,closed,2024-08-20T23:18:13Z,2024-09-23T19:53:38Z,"['Ability', 'P2 Bug']"
2476370822,3671,[Bug] Lumina Crash ignoring SpDef drop,closed,2024-08-20T19:19:05Z,2024-08-20T20:35:58Z,['(Legacy) Bug']
2476003015,3668,[Feature] Add UI to remove held items,open,2024-08-20T15:57:45Z,,['Enhancement']
2474235976,3651,[Bug] Costume Pikachu shouldn't trigger or accept Mega Mushroom,closed,2024-08-19T21:26:43Z,2024-08-27T20:07:58Z,['(Legacy) Bug']
2473677320,3644,[Bug] exp gain skip is ignored,closed,2024-08-19T15:48:22Z,2024-09-14T16:37:22Z,['P2 Bug']
2473548174,3642,[Bug] Unlocked egg moves missing,closed,2024-08-19T14:47:21Z,2024-08-19T16:49:47Z,['(Legacy) Bug']
2472560301,3640,[Bug] game not loading after new update,closed,2024-08-19T06:28:19Z,2024-09-05T06:33:35Z,['(Legacy) Bug']
2472046680,3626,[Bug] freeze endless mode,open,2024-08-18T16:24:45Z,,['(Legacy) Bug']
2472022544,3625,[Bug] Unable to re-activate Necrozma form items,open,2024-08-18T15:21:54Z,,"['Item', 'P2 Bug']"
2471746985,3609,[Bug] Being Double Ko'd by a Spread Move with Three Available Pokemon in the Party does not Advance battle (Phase),closed,2024-08-18T02:13:23Z,2024-08-18T17:29:12Z,['(Legacy) Bug']
2471728365,3607,[Bug] Exploitable RNG for Candy Eggs,closed,2024-08-18T00:51:35Z,2024-09-05T06:34:29Z,['(Legacy) Bug']
2471614806,3592,[Bug] IV Scanner not showing IVs,closed,2024-08-17T18:00:08Z,2024-08-18T20:49:04Z,['(Legacy) Bug']
2470924262,3585,[Bug] Pokemon Gaining a Status Condition After Being KO'd,closed,2024-08-16T20:13:50Z,2025-01-20T17:12:59Z,"['Ability', 'P2 Bug']"
2470019946,3574,[Bug] Turtwig Icon in starter-select is broken ,closed,2024-08-16T10:51:35Z,2024-08-16T21:37:21Z,"['(Legacy) Bug', 'UI/UX', 'Sprite/Animation']"
2470014350,3573,[Bug] Missing type-hints for immunities,closed,2024-08-16T10:48:01Z,2024-08-18T21:27:39Z,"['(Legacy) Bug', 'UI/UX']"
2470010924,3571,[Bug] Missing/Gone health-bar UI,closed,2024-08-16T10:45:51Z,2024-08-17T00:04:30Z,"['(Legacy) Bug', 'Duplicate', 'UI/UX']"
2469961615,3570,[Bug] Aerilate + population bomb results in only one hit vs ghost types,closed,2024-08-16T10:16:19Z,2024-08-26T02:37:57Z,['(Legacy) Bug']
2469642421,3568,[Sprite Refactor] Pokemon Sprites filepath optimisation Discussion,open,2024-08-16T07:04:14Z,,"['Sprite/Animation', 'Refactor']"
2467338822,3553,[Bug] Gastro Acid and Neutralizing Gas Do Not Suppress Liquid Ooze,open,2024-08-15T03:52:07Z,,"['Ability', 'P2 Bug']"
2467142643,3551,[Bug] Player Pokémon HUD can get stuck off-screen,closed,2024-08-15T01:46:44Z,2024-08-16T22:30:47Z,"['(Legacy) Bug', 'UI/UX']"
2466896535,3548,[Bug] Sacrificial moves not activating PostFaintAbAttr,closed,2024-08-14T21:47:38Z,2024-10-20T02:32:50Z,['(Legacy) Bug']
2463424662,3533,[Bug] Stuck in menu after exporting data,closed,2024-08-13T13:55:33Z,2024-08-13T21:31:57Z,"['(Legacy) Bug', 'UI/UX']"
2462396623,3526,Self reload on ios safary,closed,2024-08-13T05:08:08Z,2024-09-05T06:35:43Z,['(Legacy) Bug']
2459973237,3503,List of Partial / Unimplemented Moves and Abilities,open,2024-08-12T03:38:03Z,,"['Move', 'Ability']"
2459784446,3497,"[Bug] Issue on Bug Report form itself, help text swapped for data and session export fields",closed,2024-08-11T22:15:15Z,2024-08-22T23:44:02Z,['(Legacy) Bug']
2459783575,3496,[Bug] Sturdy proc notification when Quick Claw procs,closed,2024-08-11T22:12:33Z,2024-08-28T02:12:18Z,['(Legacy) Bug']
2459379715,3486,[Question] About failCatch shake count,open,2024-08-11T02:14:11Z,,['Question']
2459375692,3485,[Bug] Destiny Bond Does Not Fail When Used in Succession,closed,2024-08-11T01:59:33Z,2024-09-02T01:52:38Z,['(Legacy) Bug']
2459306641,3482,"[BUG] Abilities That Use PostSummonAbAttr Do Not Apply Summoned Abilities if the Player Initially Agrees to Switch. Abilities Include: Imposter, Hadron Engine, Primordial Sea, Download, Schooling, Drizzle,",closed,2024-08-10T22:04:21Z,2024-12-01T00:07:02Z,"['Ability', 'P2 Bug']"
2458925953,3473,[Bug] Game crashes when Hariyama with passive got attacked by Dragon Tail,closed,2024-08-10T06:03:05Z,2024-08-10T12:10:02Z,['(Legacy) Bug']
2458858520,3471,[Bug] Parting shot doesn't apply debuff even if no one to switch out to,open,2024-08-10T02:29:14Z,,['P2 Bug']
2458091179,3463,[Bug] Disguise reverts to original form if damaged on switch-in,closed,2024-08-09T14:45:31Z,2024-08-26T21:25:36Z,['(Legacy) Bug']
2457920306,3460,[Bug] Screen Freezes after finishing battle,closed,2024-08-09T13:26:43Z,2024-08-09T21:20:38Z,['(Legacy) Bug']
2457750312,3459,[Bug] No Retreat failed after enemy use Spirit Shackle,closed,2024-08-09T11:52:01Z,2024-08-18T09:20:49Z,['(Legacy) Bug']
2457012434,3453,[Bug] Endless `%50` waves soft-lock,closed,2024-08-09T03:20:33Z,2024-08-10T09:48:46Z,['(Legacy) Bug']
2456552850,3441,[Bug] Ghost-type Curse doesn't randomly select an opponent to target in double battles,closed,2024-08-08T20:16:35Z,2024-08-08T20:43:12Z,['(Legacy) Bug']
2456518382,3440,[Bug] Fused Pokemon's ability was changed randomly in save file after update?,closed,2024-08-08T19:52:42Z,2024-08-26T21:32:57Z,['(Legacy) Bug']
2456099358,3435,[Localization] Finish Localization for Eviolite Achievement,open,2024-08-08T15:31:21Z,,['Localization']
2456045952,3434,[Bug] the game freezes when seed sower (grass field) is activated by flip turn,closed,2024-08-08T15:06:34Z,2024-08-26T21:39:41Z,['(Legacy) Bug']
2451860506,3391,[Feature] Choose side for candy notification,open,2024-08-06T23:48:50Z,,"['Enhancement', 'UI/UX']"
2451320163,3385,[Bug] Desolate Land persists when the Pokemon is switched out during the transition between a double battle & single battle,open,2024-08-06T16:56:20Z,,"['Ability', 'P2 Bug']"
2450411223,3377,[Feature]Two creative ideas to enhance the strategic depth of a game.,open,2024-08-06T09:32:16Z,,['Enhancement']
2450406379,3376,[Feature]Two creative ideas to enhance the strategic depth of a game,closed,2024-08-06T09:30:01Z,2024-08-06T16:02:56Z,[]
2450405537,3375,[Feature]Two creative ideas to enhance the strategic depth of a game,closed,2024-08-06T09:29:36Z,2024-08-06T16:04:41Z,[]
2447264657,3348,[Feature] Increase levels of wild Pokemon on floors 191-199,open,2024-08-04T19:20:35Z,,['Game Balance']
2447239643,3347,[Bug] Copycat on Flame Charge does not give speed boost if enemy is attacked,closed,2024-08-04T18:05:52Z,2024-08-26T08:41:45Z,['(Legacy) Bug']
2446915098,3336,[Bug] Sand Spit Activates on Status Moves and Self Status Moves,closed,2024-08-04T07:54:33Z,2024-08-24T05:39:22Z,['(Legacy) Bug']
2446894051,3334,[Bug] Desync Between Candy Counter in Hatch Menu and Starter Select Screen/Battle Screen,open,2024-08-04T07:23:44Z,,"['UI/UX', 'P3 Bug']"
2446692906,3328,It seems Wasteland is no longer visible.,closed,2024-08-04T01:13:37Z,2024-08-04T02:35:58Z,['(Legacy) Bug']
2446617350,3324,[Bug] Reviver seed fight freeze,closed,2024-08-03T21:59:10Z,2024-10-16T13:45:18Z,"['Item', 'P1 Bug']"
2446470234,3318,About the rate of catching Pokemon,closed,2024-08-03T16:38:26Z,2024-09-27T03:10:27Z,['Question']
2446238414,3314,"[Feature] 2vs poke move target is ally, then next poke attack move target select is on ally. attack move target select should always on emeny",closed,2024-08-03T08:22:30Z,2024-10-31T21:57:00Z,['P3 Bug']
2446234484,3313,password find function Additional ,closed,2024-08-03T08:12:35Z,2024-08-05T17:10:55Z,[]
2444575677,3300,[Bug] Type Conversion and State Problem,closed,2024-08-02T09:51:39Z,2024-08-10T09:50:00Z,['(Legacy) Bug']
2441470867,3283,[Bug] Good as Gold does not prevent stat drop from Parting Shot,closed,2024-08-01T04:55:12Z,2024-08-09T08:09:37Z,['(Legacy) Bug']
2439059279,3263,[Bug] Ivy cudgel doesnt change its type in the type hints,closed,2024-07-31T03:53:44Z,2024-08-19T04:07:13Z,"['(Legacy) Bug', 'UI/UX']"
2437999428,3248,"[Bug] Docker installation, an error will be reported after entering the page",closed,2024-07-30T14:34:00Z,2024-09-27T03:11:10Z,"['(Legacy) Bug', 'Question', 'Miscellaneous']"
2436999745,3240,[Bug] Toxic Spikes implementation issues,closed,2024-07-30T06:22:45Z,2024-10-11T15:02:21Z,"['(Legacy) Bug', 'Move']"
2436914718,3237,[Bug] delete Loading Scene ruined animation after Save & Quit,closed,2024-07-30T05:15:41Z,2024-08-04T15:46:10Z,"['(Legacy) Bug', 'UI/UX']"
2436237560,3220,[Feature] Make it easy to go back to team filters,closed,2024-07-29T19:57:11Z,2024-09-03T17:34:51Z,"['Enhancement', 'UI/UX']"
2436231744,3219,[Bug] Eternatus not switching phase through status-effect damage,closed,2024-07-29T19:53:51Z,2024-07-30T03:56:11Z,"['(Legacy) Bug', 'Game Balance']"
2436231381,3218,[Bug] Some prompt options no longer loop-around the cursor,closed,2024-07-29T19:53:41Z,2024-08-26T22:40:27Z,"['(Legacy) Bug', 'UI/UX']"
2436224128,3217,[Bug] Can't switch because of Arena Trap doesn't show on switch screen,closed,2024-07-29T19:50:39Z,2024-08-18T09:23:19Z,"['(Legacy) Bug', 'UI/UX']"
2434381948,3207,[Bug] Edge cases for tinted pokeball/summary container with 1 ability and HA,open,2024-07-29T03:43:28Z,,"['(Legacy) Bug', 'UI/UX']"
2434287283,3201,[Bug] Noivern Back-Sprite Missing ,closed,2024-07-29T01:52:46Z,2024-07-29T02:01:57Z,['(Legacy) Bug']
2434272365,3200,Add comments to label Items in src/modifier/modifier.ts [Feature],open,2024-07-29T01:40:06Z,,['Enhancement']
2434244506,3196,Add Leek to SpeciesStatBoosters [Feature],open,2024-07-29T01:17:01Z,,['Enhancement']
2433781988,3181,[Bug] docker web error,closed,2024-07-28T06:52:58Z,2024-07-29T16:20:46Z,['(Legacy) Bug']
2433777391,3180,[Feature] Support for special characters (not supported by Emerald Pro),closed,2024-07-28T06:36:29Z,2024-08-23T06:19:01Z,"['Enhancement', 'UI/UX']"
2433744481,3178,[Feature] Unit tests for pokeball dex indicators,open,2024-07-28T04:17:03Z,,"['Enhancement', 'Tests']"
2433672388,3169,[Feature] Multiplayer Co-Op Modification,closed,2024-07-28T00:32:39Z,2024-08-02T06:00:00Z,"['Enhancement', 'Game Balance']"
2433662067,3168,[Bug] Substitute sprite in summary after caught Oddish,closed,2024-07-27T23:51:05Z,2024-07-29T16:28:59Z,['(Legacy) Bug']
2433440574,3166,"[Bug] Thousand Arrows ""reveals"" Levitate when Type Hints is enabled",closed,2024-07-27T11:37:15Z,2024-08-26T04:19:18Z,['(Legacy) Bug']
2433266029,3164,[Feature] Option to mute or reduce UI 'pling' sound effect,closed,2024-07-27T05:23:39Z,2024-08-27T20:23:59Z,"['Enhancement', 'Miscellaneous']"
2433078096,3161,[Bug] Curse bypasses Crafty Shield,closed,2024-07-26T22:55:37Z,2024-07-29T23:12:50Z,['(Legacy) Bug']
2432637735,3159,[Bug] Unnecessary fetch on logout,closed,2024-07-26T17:14:12Z,2024-07-29T16:43:46Z,['(Legacy) Bug']
2431021309,3147,[Feature] Remove `Pokemon` Prefix from Modifier Class Names,open,2024-07-25T21:43:05Z,,"['Documentation', 'Enhancement']"
2430914807,3146,[Bug] Spanish localization when stat harshly falls has an enclosing bracket.,closed,2024-07-25T20:19:34Z,2024-07-25T20:52:26Z,['(Legacy) Bug']
2430417607,3143,[Feature] Move `getBgmLoopPoint` into seperate (json-) file,open,2024-07-25T16:02:22Z,,['Enhancement']
2429545265,3140,[Bug] localhost /account/info: missing token ,closed,2024-07-25T09:57:48Z,2024-07-26T04:39:53Z,"['(Legacy) Bug', 'Miscellaneous']"
2428385685,3125,[Bug] Animation gets stuck in a loop and game freezes,open,2024-07-24T20:09:40Z,,['(Legacy) Bug']
2427612589,3120,[Feature] Option to restart the current match,closed,2024-07-24T13:34:58Z,2024-07-25T13:42:00Z,['Enhancement']
2426341000,3116,Keyboard is not working properly on PC browser,closed,2024-07-24T00:18:44Z,2024-07-24T14:15:12Z,"['(Legacy) Bug', 'Duplicate']"
2425818000,3112,"[Bug] Prankster Parting Shot used on Dark types shows ""it doesn't affect [target]"" but still shows stats lowering",closed,2024-07-23T18:11:15Z,2024-08-09T08:09:53Z,['(Legacy) Bug']
2424244041,3106,[Bug] ,closed,2024-07-23T04:43:26Z,2024-07-24T18:03:25Z,['(Legacy) Bug']
2423974595,3098,[Bug] Incorrect shadow position for Grafaiai,open,2024-07-22T23:59:33Z,,"['(Legacy) Bug', 'Sprite/Animation']"
2421623200,3091,[Bug] Double Battle Item Icons,open,2024-07-21T22:17:49Z,,"['UI/UX', 'P3 Bug']"
2421132268,3079,"[BUG] Sprites do not show after all but the current pokemons fainted, and the current pokemon is replaced with a new captured pokemon",closed,2024-07-20T23:59:38Z,2024-07-24T14:21:09Z,"['(Legacy) Bug', 'Duplicate']"
2420883140,3076,[BUG] Broken statistics menu when account is first created,closed,2024-07-20T12:41:00Z,2024-07-24T19:49:40Z,['(Legacy) Bug']
2419454977,3072,"[QUESTION] If i enable the login screen, does this mean that my self-hosted server will store the userdata in its storage? ",closed,2024-07-19T17:15:34Z,2024-07-23T06:08:41Z,['Question']
2417657188,3066,Missing signature moves for pikachu on Android[BUG],closed,2024-07-19T01:50:44Z,2024-07-25T06:37:23Z,"['(Legacy) Bug', 'Duplicate', 'Game Balance']"
2416898727,3059,[Feature] Option to show next gym leader floor ,open,2024-07-18T16:34:59Z,,['Enhancement']
2416347404,3058,Totem Pokemon as Classic bosses!,open,2024-07-18T13:16:13Z,,['Enhancement']
2414674024,3056,[BUG][beta] Eternatus stuck recharging after using Eternabeam,closed,2024-07-17T22:00:59Z,2024-07-24T18:24:48Z,['(Legacy) Bug']
2414270471,3052,[Feature] Icon indicator for playable Pokemons,closed,2024-07-17T18:17:27Z,2024-09-04T16:58:28Z,"['Enhancement', 'UI/UX']"
2412659681,3049,[Performance] potential Performance improvements,closed,2024-07-17T05:07:26Z,2024-07-24T14:25:44Z,"['Enhancement', 'Miscellaneous']"
2412640644,3048,"[BUG] `Save & Quit` can be spammed if ""delayed""",closed,2024-07-17T04:49:14Z,2024-09-27T03:12:12Z,"['(Legacy) Bug', 'UI/UX']"
2412458225,3046,[BUG] Teaching red shiny Houndour any move/looking at its summary crashes the game,closed,2024-07-17T02:10:19Z,2024-07-24T14:26:52Z,['(Legacy) Bug']
2412196856,3043,[Feature] View starter list / Pokédex from menu,open,2024-07-16T23:13:38Z,,['Enhancement']
2407535754,3027,[BUG] Eruption Hits through Flash Fire,closed,2024-07-14T17:59:45Z,2024-07-14T23:17:28Z,['(Legacy) Bug']
2407255323,3021,Visual Glitch In Combate [BUG],closed,2024-07-14T04:02:11Z,2024-07-14T04:44:24Z,"['(Legacy) Bug', 'UI/UX']"
2406794653,3006,[BUG] Some immune message from Ability is not showing,open,2024-07-13T08:20:57Z,,"['Ability', 'P2 Bug']"
2404819090,2994,[BUG] Healing Wish bug,open,2024-07-12T05:59:57Z,,"['Move', 'P2 Bug']"
2404814121,2993,Urshifu ability not functioning,closed,2024-07-12T05:55:23Z,2024-07-14T04:43:11Z,['(Legacy) Bug']
2404467658,2991,[BUG] Epic Yungoos shiny party icon has an extra pixel,closed,2024-07-12T01:18:11Z,2024-07-14T23:17:52Z,['(Legacy) Bug']
2403883282,2982,[BUG] Perish Song incorrectly reactivates after reset when switching into previously out Pokemon,closed,2024-07-11T18:55:29Z,2024-07-27T15:39:24Z,['(Legacy) Bug']
2403707442,2977,[BUG] Game freezes when ineligible Pokemon on type challenge in the middle of a double battle changes type during evolution,open,2024-07-11T17:34:54Z,,"['Challenges', 'P1 Bug']"
2403463419,2974,[Feature] Colorblind option for shiny,open,2024-07-11T15:18:56Z,,['Enhancement']
2401483628,2959,"[BUG] Decidueye is registered as 6724 instead of 0724 in the Pokedex, preventing it from being used in Generation 7 Mono Runs",closed,2024-07-10T19:19:18Z,2024-07-10T19:37:31Z,['(Legacy) Bug']
2400716627,2953,"[BUG] ""/account/info: missing token"" on login with rogueserver",closed,2024-07-10T13:07:36Z,2024-07-10T13:42:21Z,['(Legacy) Bug']
2399570557,2945,[Feature] Ideas for better quality of life,open,2024-07-10T02:18:49Z,,['Enhancement']
2398441540,2939,[Feature] Ideas for additional Candy Friendship methods,open,2024-07-09T14:55:14Z,,['Enhancement']
2398372028,2938,[BUG] Smeargle Learns No Moves On Level-Up,closed,2024-07-09T14:24:54Z,2024-08-27T21:13:39Z,['(Legacy) Bug']
2397495102,2935,[BUG] Parental Bond weird behavior,closed,2024-07-09T08:23:22Z,2024-07-10T05:44:44Z,['(Legacy) Bug']
2397189916,2933,[BUG] PM and player textures are both rendered,closed,2024-07-09T05:42:29Z,2024-07-25T05:24:29Z,['(Legacy) Bug']
2396595073,2926,[BUG] Terrain affecting ungrounded Pokemon,closed,2024-07-08T21:20:19Z,2024-07-23T17:48:08Z,['(Legacy) Bug']
2396217549,2920,[Feature] Distinguish which Pkmn helds which item in double battle with the same species,closed,2024-07-08T17:51:45Z,2024-09-03T17:32:23Z,['Enhancement']
2396209260,2919,"[Feature] UI request: Clearer indication of when a ""Generation-Only"" or ""Type-Only"" challenge will be failed based on catching a pokemon",closed,2024-07-08T17:46:45Z,2024-07-08T18:04:21Z,[]
2396085624,2917,[Feature] Easy and Hard(+) Classic Mode (& Candy Balance?),open,2024-07-08T16:37:21Z,,"['Enhancement', 'Question', 'Game Balance']"
2395008064,2912,[BUG] Pokémon hatched from eggs collected during the daily run are gone,closed,2024-07-08T08:37:13Z,2024-07-08T12:40:10Z,['(Legacy) Bug']
2394756733,2911,"[AUDIO PROBLEM] Victory music loop not mixed well, causes jarring sound on repeat",closed,2024-07-08T06:28:27Z,2024-10-14T05:26:29Z,"['Game Design', 'P3 Bug']"
2394089667,2893,item selection screen visual glitch [BUG],closed,2024-07-07T14:57:53Z,2024-07-25T06:39:48Z,['(Legacy) Bug']
2394059094,2890,"[BUG] when battle ends with wild pokemon's uturn, battle field doesn't show up anything",closed,2024-07-07T13:35:14Z,2024-08-27T21:50:06Z,['(Legacy) Bug']
2393917144,2886,[Feature] ask code review for this bug fix PR,closed,2024-07-07T06:39:02Z,2024-07-08T18:05:56Z,[]
2393542701,2854,[BUG],closed,2024-07-06T12:21:52Z,2024-07-10T06:29:40Z,['(Legacy) Bug']
2393511136,2846,[BUG] missing pokemon texture in battle,closed,2024-07-06T10:34:40Z,2024-07-29T16:48:00Z,"['(Legacy) Bug', 'Duplicate']"
2393505107,2845,[BUG] Shiny Zubat's back sprite uses incorrect pallete,closed,2024-07-06T10:13:55Z,2024-07-29T17:17:17Z,"['(Legacy) Bug', 'Sprite/Animation']"
2393502096,2844,[BUG] Managing 2-Move Starter's Move Crashes the Game,closed,2024-07-06T10:04:20Z,2024-08-27T21:59:56Z,['(Legacy) Bug']
